Purchase ID,Customer Name,Age,Gender,City,Car Brand,Car Model,Fuel Type,Transmission,Purchase Date,Price,Loan Taken,Down Payment ,Loan Provider,Annual Income,Previous Car Owned,Customer Satisfaction Score
PUR104962,Anna,19,Male,Hamburg,Porsche,C-Class,Diesel,Manual,8/7/2021,"€ 11,820.05",No,"€ 6,722.00",Volksbank,"€ 50,074.00",Yes,5
PUR104963,Tim,57,Female,Munich,Opel,X5,Electric,Automatic,9/1/2023,"€ 11,490.21",Yes,"€ 11,991.00",Volksbank,"€ 95,059.00",No,3
PUR104964,Sophie,79,Male,Stuttgart,Volkswagen,C-Class,Petrol,Manual,6/13/2024,"€ 17,683.41",Yes,"€ 2,448.00",None,"€ 57,632.00",No,2
PUR104965,Sophie,39,Female,Hamburg,Volkswagen,Passat,Petrol,Manual,7/19/2024,"€ 40,039.91",Yes,"€ 6,202.00",Volksbank,"€ 76,980.00",No,5
PUR104966,Laura,56,Male,Munich,Porsche,X5,Electric,Automatic,5/10/2022,"€ 25,347.56",Yes,"€ 6,297.00",Commerzbank,"€ 44,407.00",No,2
PUR104967,Tim,18,Male,Berlin,Volkswagen,Octavia,Petrol,Manual,2/23/2022,"€ 17,686.18",Yes,"€ 6,370.00",Deutsche Bank,"€ 33,598.00",No,4
PUR104968,Anna,77,Female,Berlin,Volkswagen,Golf,Diesel,Automatic,2/5/2023,"€ 30,242.55",Yes,"€ 14,981.00",Volksbank,"€ 22,226.00",No,4
PUR104969,Julia,58,Male,Munich,Audi,Octavia,Diesel,Automatic,3/1/2023,"€ 30,270.49",No,"€ 5,268.00",Volksbank,"€ 116,116.00",Yes,3
PUR104970,Felix,44,Male,Munich,BMW,X5,Diesel,Manual,12/15/2021,"€ 17,821.79",No,"€ 3,860.00",None,"€ 105,498.00",No,4
PUR104971,Sophie,63,Male,Berlin,Skoda,911,Electric,Automatic,9/21/2022,"€ 27,647.66",Yes,"€ 12,291.00",Volksbank,"€ 52,698.00",No,3
PUR104972,Lukas,73,Male,Berlin,BMW,C-Class,Electric,Automatic,12/24/2023,"€ 29,397.12",Yes,"€ 3,561.00",Deutsche Bank,"€ 109,054.00",Yes,4
PUR104973,Lukas,56,Female,Cologne,Skoda,Golf,Hybrid,Manual,4/17/2023,"€ 25,998.71",Yes,"€ 8,317.00",Deutsche Bank,"€ 33,371.00",No,3
PUR104974,Tim,60,Male,Cologne,Volkswagen,X5,Petrol,Manual,3/12/2022,"€ 12,230.93",Yes,"€ 12,950.00",None,"€ 46,566.00",No,5
PUR104975,Sophie,51,Male,Cologne,BMW,A3,Electric,Automatic,1/15/2021,"€ 47,728.87",Yes,"€ 6,765.00",Deutsche Bank,"€ 81,887.00",No,3
PUR104976,Laura,46,Female,Munich,Audi,Golf,Petrol,Manual,1/3/2022,"€ 11,018.13",Yes,"€ 2,718.00",Volksbank,"€ 54,915.00",No,1
PUR104977,Tim,64,Male,Hamburg,Skoda,X5,Petrol,Manual,12/10/2024,"€ 28,104.16",Yes,"€ 2,007.00",Commerzbank,"€ 44,124.00",Yes,4
PUR104978,Tim,33,Female,Munich,Mercedes,Octavia,Electric,Manual,5/14/2021,"€ 14,382.15",Yes,"€ 14,270.00",Commerzbank,"€ 75,990.00",Yes,2
PUR104979,Laura,59,Female,Hamburg,Mercedes,A3,Petrol,Manual,7/22/2021,"€ 37,254.98",Yes,"€ 8,084.00",Commerzbank,"€ 119,263.00",Yes,5
PUR104980,Anna,38,Female,Hamburg,Skoda,C-Class,Petrol,Manual,10/9/2024,"€ 20,886.87",Yes,"€ 9,274.00",Deutsche Bank,"€ 117,120.00",Yes,4
PUR104981,Julia,67,Male,Cologne,BMW,Golf,Petrol,Automatic,4/6/2024,"€ 27,236.41",Yes,"€ 8,570.00",Deutsche Bank,"€ 65,693.00",Yes,5
PUR104982,Sophie,52,Female,Munich,Volkswagen,A3,Diesel,Manual,3/16/2021,"€ 24,019.07",Yes,"€ 8,048.00",Deutsche Bank,"€ 98,219.00",No,1
PUR104983,Anna,51,Female,Hamburg,Mercedes,Insignia,Diesel,Manual,2/14/2023,"€ 45,759.31",Yes,"€ 12,087.00",Commerzbank,"€ 64,124.00",Yes,4
PUR104984,Julia,56,Male,Stuttgart,Skoda,Octavia,Electric,Manual,10/26/2024,"€ 30,034.36",Yes,"€ 14,108.00",Commerzbank,"€ 87,251.00",No,5
PUR104985,Julia,41,Male,Munich,BMW,Golf,Petrol,Automatic,11/11/2022,"€ 8,000.00",Yes,"€ 7,964.00",Deutsche Bank,"€ 63,673.00",Yes,5
PUR104986,Felix,54,Male,Cologne,BMW,Insignia,Petrol,Manual,10/5/2023,"€ 24,679.97",Yes,"€ 10,355.00",Deutsche Bank,"€ 63,589.00",Yes,4
PUR104987,Sophie,63,Male,Berlin,Mercedes,Insignia,Petrol,Automatic,4/4/2024,"€ 41,686.19",Yes,"€ 8,578.00",Commerzbank,"€ 113,802.00",No,2
PUR104989,Hans,66,Male,Stuttgart,Audi,Passat,Electric,Manual,1/17/2021,"€ 18,707.98",Yes,"€ 11,129.00",Volksbank,"€ 81,847.00",No,2
PUR104990,Julia,48,Female,Cologne,Volkswagen,Golf,Diesel,Automatic,7/2/2022,"€ 35,052.98",No,"€ 4,578.00",Volksbank,"€ 56,781.00",No,3
PUR104991,Sophie,53,Male,Berlin,Audi,C-Class,Petrol,Manual,10/17/2023,"€ 32,913.72",Yes,"€ 4,023.00",Deutsche Bank,"€ 55,041.00",No,4
PUR104992,Laura,39,Male,Cologne,Volkswagen,Passat,Diesel,Manual,3/22/2024,"€ 46,431.17",Yes,"€ 3,346.00",None,"€ 78,689.00",Yes,4
PUR104993,Julia,37,Female,Munich,Mercedes,911,Diesel,Manual,5/4/2024,"€ 13,468.39",Yes,"€ 8,839.00",Commerzbank,"€ 22,919.00",Yes,4
PUR104994,Julia,60,Female,Berlin,Volkswagen,911,Electric,Manual,4/8/2024,"€ 38,559.95",No,"€ 5,129.00",Commerzbank,"€ 79,479.00",No,4
PUR104995,Felix,67,Male,Frankfurt,Audi,911,Petrol,Manual,2/15/2021,"€ 35,726.95",Yes,"€ 10,918.00",Deutsche Bank,"€ 45,834.00",No,2
PUR104996,Felix,38,Male,Berlin,Audi,911,Electric,Automatic,5/29/2022,"€ 29,526.49",Yes,"€ 3,093.00",Volksbank,"€ 95,201.00",Yes,4
PUR104997,Tim,77,Female,Stuttgart,Audi,C-Class,Petrol,Manual,7/23/2021,"€ 28,580.06",Yes,"€ 14,452.00",Deutsche Bank,"€ 95,806.00",Yes,4
PUR104998,Julia,66,Male,Berlin,Porsche,Insignia,Petrol,Automatic,9/21/2022,"€ 12,880.35",Yes,"€ 2,063.00",Volksbank,"€ 118,369.00",Yes,5
PUR104999,Lukas,40,Female,Frankfurt,Audi,A3,Petrol,Manual,3/13/2021,"€ 24,650.13",Yes,"€ 7,083.00",Volksbank,"€ 49,111.00",Yes,4
PUR105000,Hans,20,Male,Frankfurt,Volkswagen,Octavia,Diesel,Automatic,6/8/2021,"€ 37,920.19",No,"€ 13,133.00",Volksbank,"€ 37,145.00",No,4
PUR105001,Anna,77,Male,Berlin,Volkswagen,A3,Petrol,Manual,2/1/2021,"€ 35,388.51",No,"€ 9,451.00",Commerzbank,"€ 22,404.00",Yes,5
PUR105002,Laura,58,Male,Hamburg,Volkswagen,A3,Petrol,Manual,3/27/2023,"€ 21,326.69",Yes,"€ 4,457.00",Volksbank,"€ 47,059.00",Yes,5
PUR105003,Laura,45,Male,Hamburg,Mercedes,A3,Petrol,Automatic,5/23/2024,"€ 19,056.09",No,"€ 11,414.00",Deutsche Bank,"€ 81,983.00",No,3
PUR105004,Tim,44,Male,Stuttgart,Skoda,X5,Petrol,Manual,11/23/2021,"€ 44,359.22",Yes,"€ 8,053.00",Volksbank,"€ 63,970.00",No,4
PUR105005,Felix,45,Male,Hamburg,Volkswagen,A3,Diesel,Automatic,12/5/2022,"€ 27,979.63",Yes,"€ 12,899.00",Deutsche Bank,"€ 111,753.00",Yes,4
PUR105006,Julia,67,Male,Hamburg,Volkswagen,Octavia,Diesel,Automatic,10/13/2023,"€ 30,404.93",Yes,"€ 10,651.00",Commerzbank,"€ 60,438.00",Yes,4
PUR105007,Julia,25,Female,Hamburg,Volkswagen,X5,Petrol,Manual,3/26/2023,"€ 23,168.94",No,"€ 7,956.00",Deutsche Bank,"€ 73,694.00",No,4
PUR105008,Felix,44,Female,Munich,Volkswagen,X5,Petrol,Manual,2/5/2023,"€ 32,829.88",Yes,"€ 12,022.00",Deutsche Bank,"€ 65,939.00",No,3
PUR105009,Lukas,33,Female,Munich,Audi,X5,Petrol,Manual,10/18/2023,"€ 16,460.21",No,"€ 3,907.00",Commerzbank,"€ 23,405.00",No,3
PUR105011,Hans,27,Male,Munich,Volkswagen,X5,Electric,Manual,9/24/2023,"€ 38,339.43",Yes,"€ 13,556.00",None,"€ 46,703.00",No,4
PUR105012,Anna,49,Male,Hamburg,Volkswagen,911,Petrol,Manual,2/28/2021,"€ 30,074.93",Yes,"€ 3,166.00",Commerzbank,"€ 20,991.00",No,4
PUR105013,Felix,52,Male,Munich,Skoda,Golf,Petrol,Manual,11/13/2023,"€ 8,000.00",Yes,"€ 1,478.00",Commerzbank,"€ 87,028.00",No,5
PUR105014,Sophie,22,Male,Berlin,Volkswagen,X5,Petrol,Manual,5/5/2021,"€ 23,867.83",Yes,"€ 9,408.00",Deutsche Bank,"€ 67,865.00",Yes,4
PUR105015,Lukas,76,Male,Berlin,Volkswagen,Insignia,Petrol,Automatic,2/23/2023,"€ 19,601.91",Yes,"€ 9,374.00",Volksbank,"€ 32,910.00",Yes,4
PUR105016,Anna,43,Male,Hamburg,Mercedes,Octavia,Diesel,Automatic,9/29/2024,"€ 34,601.40",Yes,"€ 3,671.00",Deutsche Bank,"€ 83,820.00",No,3
PUR105017,Hans,72,Female,Berlin,BMW,A3,Petrol,Manual,9/15/2023,"€ 13,302.22",Yes,"€ 6,256.00",Deutsche Bank,"€ 61,386.00",Yes,4
PUR105018,Lukas,55,Female,Berlin,BMW,C-Class,Diesel,Manual,5/4/2021,"€ 25,844.11",No,"€ 5,294.00",Commerzbank,"€ 20,996.00",Yes,5
PUR105019,Hans,77,Male,Stuttgart,BMW,A3,Petrol,Manual,4/3/2024,"€ 36,536.20",No,"€ 7,456.00",Commerzbank,"€ 36,969.00",No,5
PUR105020,Lukas,25,Male,Cologne,Porsche,X5,Electric,Manual,7/20/2024,"€ 28,959.29",Yes,"€ 13,715.00",None,"€ 59,003.00",No,5
PUR105021,Tim,41,Male,Cologne,Volkswagen,C-Class,Hybrid,Automatic,12/24/2023,"€ 19,528.67",Yes,"€ 2,768.00",Commerzbank,"€ 59,340.00",No,3
PUR105022,Julia,38,Male,Hamburg,Mercedes,Golf,Petrol,Automatic,5/16/2022,"€ 27,170.50",Yes,"€ 6,792.00",Deutsche Bank,"€ 55,680.00",Yes,5
PUR105023,Sophie,52,Male,Hamburg,Volkswagen,X5,Petrol,Automatic,12/5/2023,"€ 13,628.82",No,"€ 13,076.00",Volksbank,"€ 45,643.00",No,4
PUR105024,Hans,43,Female,Frankfurt,BMW,Octavia,Petrol,Automatic,3/14/2023,"€ 39,336.19",No,"€ 7,876.00",Deutsche Bank,"€ 90,270.00",Yes,2
PUR105025,Hans,45,Male,Stuttgart,Volkswagen,A3,Petrol,Manual,7/16/2023,"€ 19,312.88",No,"€ 12,060.00",Commerzbank,"€ 100,425.00",No,4
PUR105026,Lukas,77,Male,Stuttgart,Volkswagen,A3,Hybrid,Manual,12/18/2024,"€ 20,023.02",Yes,"€ 5,854.00",Commerzbank,"€ 91,926.00",Yes,3
PUR105027,Tim,64,Male,Munich,Skoda,X5,Electric,Automatic,4/8/2022,"€ 12,057.41",Yes,"€ 9,419.00",Commerzbank,"€ 20,281.00",No,2
PUR105028,Anna,63,Male,Other,Opel,Golf,Petrol,Manual,9/1/2023,"€ 18,624.74",No,"€ 1,653.00",Volksbank,"€ 51,031.00",Yes,2
PUR105029,Laura,64,Male,Berlin,BMW,Passat,Petrol,Automatic,5/21/2023,"€ 19,184.69",Yes,"€ 12,468.00",Commerzbank,"€ 113,033.00",No,3
PUR105030,Lukas,44,Male,Hamburg,Skoda,C-Class,Petrol,Manual,6/7/2024,"€ 30,859.60",Yes,"€ 13,676.00",Commerzbank,"€ 119,274.00",Yes,3
PUR105031,Felix,20,Female,Hamburg,BMW,C-Class,Petrol,Manual,4/19/2023,"€ 26,539.28",Yes,"€ 12,640.00",Commerzbank,"€ 87,019.00",Yes,3
PUR105032,Felix,48,Female,Hamburg,Mercedes,C-Class,Diesel,Manual,2/13/2023,"€ 20,256.18",Yes,"€ 14,080.00",Volksbank,"€ 109,728.00",No,5
PUR105033,Hans,25,Female,Munich,Volkswagen,Insignia,Petrol,Manual,8/20/2024,"€ 24,969.57",Yes,"€ 3,913.00",Deutsche Bank,"€ 97,750.00",Yes,4
PUR105034,Lukas,53,Female,Berlin,Mercedes,Octavia,Petrol,Manual,5/4/2021,"€ 30,288.05",Yes,"€ 6,436.00",Volksbank,"€ 118,771.00",No,3
PUR105035,Felix,72,Male,Berlin,Volkswagen,Passat,Petrol,Manual,8/15/2022,"€ 45,558.42",No,"€ 10,958.00",Deutsche Bank,"€ 115,694.00",Yes,5
PUR105036,Tim,65,Male,Hamburg,Mercedes,911,Diesel,Manual,11/13/2023,"€ 25,570.65",No,"€ 12,973.00",Deutsche Bank,"€ 35,893.00",No,3
PUR105037,Sophie,43,Male,Munich,Volkswagen,Golf,Diesel,Automatic,3/2/2021,"€ 33,794.39",Yes,"€ 2,178.00",Deutsche Bank,"€ 81,345.00",No,4
PUR105038,Anna,60,Male,Hamburg,Mercedes,C-Class,Petrol,Manual,8/25/2023,"€ 45,032.50",No,"€ 2,246.00",Volksbank,"€ 77,983.00",No,4
PUR105039,Hans,40,Female,Munich,Mercedes,C-Class,Electric,Manual,1/16/2023,"€ 30,607.72",Yes,"€ 11,505.00",None,"€ 72,992.00",Yes,3
PUR105040,Lukas,44,Female,Hamburg,BMW,911,Diesel,Manual,12/8/2022,"€ 17,554.64",Yes,"€ 7,543.00",Deutsche Bank,"€ 45,195.00",No,4
PUR105041,Julia,47,Female,Berlin,BMW,Insignia,Diesel,Manual,1/24/2022,"€ 24,616.79",No,"€ 10,715.00",Commerzbank,"€ 63,001.00",Yes,4
PUR105042,Tim,51,Male,Frankfurt,Mercedes,A3,Petrol,Manual,12/25/2022,"€ 8,655.22",No,"€ 9,321.00",Commerzbank,"€ 117,678.00",Yes,3
PUR105043,Sophie,55,Female,Stuttgart,Volkswagen,911,Electric,Manual,1/2/2021,"€ 25,821.26",Yes,"€ 7,733.00",Commerzbank,"€ 85,814.00",Yes,3
PUR105044,Julia,44,Male,Berlin,Audi,Octavia,Diesel,Automatic,3/7/2022,"€ 34,381.19",No,"€ 2,881.00",Commerzbank,"€ 118,006.00",No,2
PUR105045,Laura,56,Female,Other,Volkswagen,Octavia,Diesel,Manual,8/9/2023,"€ 21,310.41",Yes,"€ 7,219.00",Deutsche Bank,"€ 87,914.00",Yes,5
PUR105046,Tim,22,Male,Stuttgart,Volkswagen,Golf,Electric,Manual,10/16/2021,"€ 22,792.55",Yes,"€ 10,355.00",Volksbank,"€ 45,442.00",Yes,2
PUR105047,Hans,34,Female,Frankfurt,Volkswagen,Golf,Petrol,Manual,12/2/2022,"€ 11,026.39",Yes,"€ 9,429.00",Commerzbank,"€ 32,548.00",No,4
PUR105048,Julia,53,Female,Berlin,BMW,Passat,Electric,Automatic,5/5/2023,"€ 24,825.33",No,"€ 13,119.00",Commerzbank,"€ 100,206.00",Yes,4
PUR105049,Anna,20,Male,Hamburg,Volkswagen,911,Petrol,Automatic,2/18/2022,"€ 17,090.53",Yes,"€ 2,276.00",Deutsche Bank,"€ 22,595.00",No,4
PUR105050,Lukas,52,Female,Frankfurt,Volkswagen,Passat,Petrol,Automatic,8/10/2024,"€ 33,564.72",Yes,"€ 13,983.00",Commerzbank,"€ 58,292.00",Yes,4
PUR105051,Julia,25,Male,Hamburg,Volkswagen,911,Diesel,Automatic,3/14/2023,"€ 16,254.15",No,"€ 9,006.00",Volksbank,"€ 30,092.00",No,5
PUR105052,Hans,56,Male,Stuttgart,Volkswagen,Insignia,Petrol,Manual,6/17/2022,"€ 20,021.70",Yes,"€ 7,115.00",Deutsche Bank,"€ 67,106.00",No,3
PUR105053,Laura,42,Male,Cologne,BMW,Insignia,Petrol,Automatic,9/27/2021,"€ 10,888.06",No,"€ 4,282.00",Commerzbank,"€ 84,811.00",Yes,2
PUR105054,Felix,67,Female,Hamburg,Volkswagen,C-Class,Petrol,Automatic,1/18/2022,"€ 20,582.47",Yes,"€ 10,206.00",Commerzbank,"€ 27,339.00",No,4
PUR105055,Felix,27,Female,Berlin,BMW,911,Electric,Manual,4/4/2024,"€ 13,394.96",Yes,"€ 6,919.00",Deutsche Bank,"€ 77,071.00",No,5
PUR105056,Laura,51,Male,Berlin,Audi,Octavia,Diesel,Manual,11/21/2024,"€ 42,365.73",Yes,"€ 5,478.00",Deutsche Bank,"€ 111,608.00",Yes,4
PUR105057,Julia,56,Male,Munich,BMW,911,Diesel,Manual,7/2/2024,"€ 28,243.05",Yes,"€ 1,035.00",Commerzbank,"€ 73,165.00",No,2
PUR105058,Anna,50,Female,Frankfurt,BMW,911,Diesel,Manual,4/16/2021,"€ 20,748.96",No,"€ 5,535.00",Commerzbank,"€ 48,863.00",Yes,3
PUR105059,Hans,66,Male,Stuttgart,BMW,Octavia,Petrol,Manual,5/5/2024,"€ 16,294.42",Yes,"€ 11,387.00",Deutsche Bank,"€ 65,341.00",No,4
PUR105060,Sophie,50,Male,Berlin,Volkswagen,Passat,Petrol,Automatic,8/23/2021,"€ 8,000.00",Yes,"€ 12,455.00",Commerzbank,"€ 93,766.00",No,4
PUR105061,Lukas,50,Male,Stuttgart,Volkswagen,Octavia,Petrol,Manual,8/24/2021,"€ 14,484.67",Yes,"€ 5,369.00",Commerzbank,"€ 43,954.00",No,4
PUR105062,Anna,57,Female,Cologne,Volkswagen,Insignia,Petrol,Manual,8/26/2024,"€ 8,000.00",Yes,"€ 8,467.00",Commerzbank,"€ 30,241.00",Yes,5
PUR105063,Tim,39,Female,Berlin,Volkswagen,A3,Petrol,Manual,9/29/2023,"€ 32,509.28",Yes,"€ 13,604.00",Deutsche Bank,"€ 54,671.00",Yes,4
PUR105064,Julia,52,Male,Frankfurt,Volkswagen,Golf,Electric,Manual,5/17/2023,"€ 28,070.72",No,"€ 4,763.00",Volksbank,"€ 57,735.00",Yes,4
PUR105065,Felix,24,Male,Cologne,Mercedes,911,Electric,Manual,12/26/2021,"€ 26,532.78",Yes,"€ 2,788.00",Deutsche Bank,"€ 67,948.00",No,4
PUR105066,Sophie,67,Male,Frankfurt,BMW,Passat,Hybrid,Automatic,11/8/2023,"€ 19,777.28",Yes,"€ 13,382.00",Commerzbank,"€ 28,029.00",No,5
PUR105067,Felix,64,Male,Cologne,Audi,911,Diesel,Manual,1/27/2023,"€ 41,550.19",Yes,"€ 4,684.00",Deutsche Bank,"€ 94,948.00",No,5
PUR105068,Julia,51,Female,Hamburg,Volkswagen,Golf,Hybrid,Manual,11/17/2021,"€ 39,718.82",No,"€ 5,861.00",Commerzbank,"€ 82,766.00",No,4
PUR105069,Lukas,35,Male,Munich,Mercedes,Octavia,Petrol,Manual,6/17/2023,"€ 27,645.75",Yes,"€ 10,734.00",Deutsche Bank,"€ 54,467.00",No,4
PUR105070,Anna,52,Male,Munich,Porsche,911,Petrol,Automatic,3/20/2022,"€ 13,037.00",No,"€ 2,435.00",Commerzbank,"€ 95,289.00",No,3
PUR105071,Sophie,59,Male,Munich,Volkswagen,C-Class,Diesel,Manual,11/20/2021,"€ 21,602.84",Yes,"€ 2,156.00",None,"€ 53,455.00",Yes,1
PUR105072,Felix,60,Female,Stuttgart,Volkswagen,Passat,Petrol,Manual,5/8/2022,"€ 16,688.19",Yes,"€ 14,490.00",Volksbank,"€ 111,690.00",Yes,3
PUR105073,Laura,21,Male,Berlin,Mercedes,C-Class,Petrol,Manual,6/20/2021,"€ 19,163.58",Yes,"€ 7,775.00",Deutsche Bank,"€ 65,922.00",No,3
PUR105074,Julia,18,Male,Berlin,Volkswagen,Passat,Petrol,Automatic,12/3/2022,"€ 20,403.18",Yes,"€ 10,491.00",Deutsche Bank,"€ 22,058.00",No,5
PUR105075,Sophie,54,Male,Berlin,Opel,Passat,Petrol,Manual,4/28/2022,"€ 23,695.90",Yes,"€ 13,616.00",Commerzbank,"€ 103,497.00",Yes,3
PUR105076,Hans,57,Female,Frankfurt,Audi,Passat,Petrol,Automatic,1/23/2023,"€ 17,548.14",No,"€ 11,281.00",Commerzbank,"€ 101,411.00",No,2
PUR105077,Hans,66,Male,Munich,BMW,X5,Diesel,Automatic,9/19/2021,"€ 24,698.03",No,"€ 12,640.00",Volksbank,"€ 79,407.00",Yes,4
PUR105078,Hans,65,Female,Hamburg,Audi,Passat,Diesel,Manual,10/7/2024,"€ 8,000.00",No,"€ 9,373.00",Volksbank,"€ 49,118.00",Yes,4
PUR105079,Tim,64,Male,Munich,Skoda,Insignia,Petrol,Automatic,4/9/2021,"€ 34,626.32",Yes,"€ 14,338.00",Volksbank,"€ 38,189.00",Yes,2
PUR105080,Lukas,52,Female,Munich,Skoda,C-Class,Diesel,Manual,10/12/2024,"€ 14,647.75",No,"€ 6,050.00",Deutsche Bank,"€ 103,993.00",No,3
PUR105081,Felix,53,Male,Munich,Mercedes,911,Petrol,Manual,5/8/2023,"€ 35,331.11",Yes,"€ 5,587.00",Deutsche Bank,"€ 72,995.00",No,5
PUR105082,Felix,21,Male,Hamburg,Opel,Passat,Electric,Manual,8/31/2024,"€ 9,648.15",Yes,"€ 8,190.00",Deutsche Bank,"€ 43,122.00",Yes,4
PUR105083,Anna,47,Female,Berlin,Audi,Insignia,Petrol,Automatic,1/17/2024,"€ 22,466.53",Yes,"€ 13,658.00",Deutsche Bank,"€ 62,349.00",No,3
PUR105084,Felix,71,Female,Other,Mercedes,Passat,Electric,Automatic,5/1/2024,"€ 25,965.76",Yes,"€ 11,299.00",None,"€ 41,273.00",No,5
PUR105085,Anna,61,Male,Berlin,Volkswagen,C-Class,Petrol,Manual,9/18/2022,"€ 21,795.82",Yes,"€ 12,473.00",Volksbank,"€ 83,792.00",No,5
PUR105086,Anna,44,Male,Berlin,Mercedes,A3,Diesel,Automatic,8/15/2022,"€ 11,988.25",No,"€ 6,326.00",Deutsche Bank,"€ 93,519.00",Yes,4
PUR105087,Laura,18,Female,Hamburg,Audi,X5,Electric,Manual,9/3/2021,"€ 16,706.93",No,"€ 10,551.00",Deutsche Bank,"€ 58,959.00",No,2
PUR105088,Tim,67,Male,Berlin,Volkswagen,Golf,Electric,Manual,4/18/2022,"€ 30,079.37",Yes,"€ 3,913.00",Commerzbank,"€ 66,682.00",No,4
PUR105089,Lukas,52,Male,Munich,Mercedes,Octavia,Petrol,Automatic,2/14/2022,"€ 12,613.77",Yes,"€ 13,694.00",None,"€ 53,680.00",No,5
PUR105090,Sophie,28,Male,Cologne,Skoda,911,Petrol,Automatic,3/15/2023,"€ 23,809.17",No,"€ 6,623.00",Deutsche Bank,"€ 37,957.00",No,3
PUR105091,Lukas,62,Female,Hamburg,Audi,911,Diesel,Manual,8/8/2021,"€ 32,135.53",Yes,"€ 3,217.00",Commerzbank,"€ 102,669.00",Yes,5
PUR105092,Hans,39,Female,Hamburg,Volkswagen,X5,Petrol,Automatic,7/16/2022,"€ 11,953.72",Yes,"€ 11,266.00",Commerzbank,"€ 118,595.00",No,4
PUR105093,Tim,21,Male,Cologne,Mercedes,X5,Diesel,Automatic,5/5/2024,"€ 10,490.80",No,"€ 1,023.00",Volksbank,"€ 36,763.00",Yes,3
PUR105094,Tim,33,Female,Frankfurt,Volkswagen,Insignia,Petrol,Automatic,5/27/2024,"€ 43,459.02",Yes,"€ 3,904.00",Commerzbank,"€ 117,170.00",No,3
PUR105095,Tim,34,Female,Other,BMW,C-Class,Petrol,Automatic,10/5/2021,"€ 36,016.03",Yes,"€ 14,536.00",Deutsche Bank,"€ 94,632.00",No,3
PUR105096,Lukas,58,Male,Munich,Volkswagen,Passat,Petrol,Manual,2/16/2022,"€ 32,478.79",Yes,"€ 1,421.00",Commerzbank,"€ 36,413.00",No,5
PUR105097,Laura,53,Male,Munich,Audi,Passat,Diesel,Manual,10/24/2023,"€ 21,870.58",No,"€ 3,006.00",Commerzbank,"€ 65,635.00",No,3
PUR105098,Julia,39,Female,Hamburg,Volkswagen,Passat,Diesel,Automatic,5/22/2022,"€ 31,068.87",Yes,"€ 13,762.00",Commerzbank,"€ 34,688.00",No,4
PUR105099,Sophie,33,Male,Hamburg,Volkswagen,Passat,Petrol,Manual,11/16/2024,"€ 26,951.76",Yes,"€ 7,322.00",Commerzbank,"€ 28,184.00",Yes,3
PUR105100,Sophie,46,Female,Berlin,Volkswagen,Octavia,Electric,Automatic,4/7/2023,"€ 27,903.53",Yes,"€ 2,805.00",Deutsche Bank,"€ 104,169.00",Yes,5
PUR105101,Tim,25,Male,Frankfurt,BMW,C-Class,Petrol,Manual,6/14/2022,"€ 18,146.69",Yes,"€ 10,603.00",Commerzbank,"€ 69,639.00",No,3
PUR105102,Hans,63,Male,Berlin,Volkswagen,A3,Electric,Manual,4/24/2023,"€ 34,443.08",No,"€ 8,506.00",Volksbank,"€ 94,180.00",Yes,2
PUR105103,Sophie,45,Female,Munich,Volkswagen,Golf,Petrol,Automatic,2/9/2023,"€ 22,289.17",Yes,"€ 9,191.00",Commerzbank,"€ 62,087.00",Yes,5
PUR105104,Lukas,64,Male,Frankfurt,Volkswagen,Passat,Diesel,Manual,12/25/2024,"€ 19,735.15",Yes,"€ 14,494.00",Deutsche Bank,"€ 84,975.00",Yes,4
PUR105105,Julia,66,Male,Frankfurt,Audi,X5,Petrol,Automatic,12/20/2022,"€ 19,764.95",Yes,"€ 9,503.00",Deutsche Bank,"€ 118,996.00",No,4
PUR105106,Laura,43,Female,Hamburg,Audi,X5,Electric,Manual,10/31/2021,"€ 37,003.70",Yes,"€ 1,421.00",Deutsche Bank,"€ 40,431.00",No,2
PUR105107,Sophie,53,Female,Munich,BMW,Insignia,Petrol,Manual,7/7/2022,"€ 32,252.12",Yes,"€ 11,013.00",Commerzbank,"€ 102,710.00",No,5
PUR105108,Lukas,38,Male,Berlin,BMW,911,Diesel,Automatic,6/25/2024,"€ 36,285.01",No,"€ 12,917.00",Deutsche Bank,"€ 83,474.00",Yes,3
PUR105109,Felix,26,Male,Hamburg,Porsche,C-Class,Electric,Automatic,12/22/2022,"€ 30,291.17",Yes,"€ 10,901.00",Deutsche Bank,"€ 71,493.00",Yes,4
PUR105110,Felix,31,Female,Stuttgart,Mercedes,Octavia,Petrol,Manual,11/24/2023,"€ 8,892.71",No,"€ 4,136.00",Commerzbank,"€ 82,451.00",No,4
PUR105111,Laura,55,Male,Other,Audi,Insignia,Petrol,Automatic,12/1/2022,"€ 27,190.33",No,"€ 3,219.00",Commerzbank,"€ 32,287.00",Yes,3
PUR105112,Laura,75,Female,Munich,Volkswagen,911,Petrol,Manual,6/27/2021,"€ 33,233.02",Yes,"€ 3,180.00",None,"€ 78,194.00",No,4
PUR105113,Anna,62,Female,Other,Mercedes,Insignia,Petrol,Manual,6/6/2023,"€ 12,203.91",Yes,"€ 3,115.00",None,"€ 72,553.00",No,4
PUR105114,Sophie,77,Male,Hamburg,Volkswagen,X5,Petrol,Automatic,8/19/2024,"€ 14,174.80",No,"€ 7,680.00",Volksbank,"€ 86,691.00",No,5
